Teff,logg,[Fe/H],GALEX_FUV,GALEX_NUV,STROMGREN_u,SkyMapper_u,SDSS_u,GROUND_JOHNSON_U,SkyMapper_v,STROMGREN_v,TYCHO_B_MvB,GROUND_JOHNSON_B,STROMGREN_b,SDSS_g,PS1_g,SkyMapper_g,GaiaDR2v2_BP,TYCHO_V_MvB,STROMGREN_y,GROUND_JOHNSON_V,SkyMapper_r,SDSS_r,PS1_r,PS1_w,KEPLER_Kp,GaiaDR2v2_G,GROUND_COUSINS_R,NGTS_I,SDSS_i,PS1_i,SkyMapper_i,GaiaDR2v2_RP,GROUND_COUSINS_I,TESS,PS1_z,SDSS_z,SkyMapper_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,WISE_RSR_W1,SPITZER_IRAC_36,SPITZER_IRAC_45,WISE_RSR_W2
14500.0,6.5,0.0,13998119562362.867,6050444659641.921,2415781864417.1475,2351178664061.674,2299893435729.024,2254652823067.774,2200406429685.4214,2526085430746.9883,2333696214599.4614,2213094805898.0894,2036693261345.1162,1914339410459.6672,1778560566046.0117,1581120894950.6042,1425774511098.7688,1337044633664.388,1224916112230.7192,1230501771622.0579,852574047866.5193,818011324521.7571,813659961975.5364,896472529875.806,899885445199.3528,825225954296.7985,701495033345.7151,614462737462.2817,429536283848.62146,420308118988.63983,379136532520.87524,371315293650.1193,358325652339.5247,404222175616.0196,256956554651.37796,235305319009.4801,219262962005.89963,184477943838.38373,78963832865.53387,27597730039.39544,9956145207.721998,999925104.3221129,668049861.5979197,269114334.7935151,240852604.7853646
14500.0,6.75,0.0,14311717254286.771,6173975205451.498,2449291277968.7783,2382419315632.0723,2321105946917.8696,2261279220182.612,2173770271352.1814,2482270706304.2417,2308538582102.9453,2195075461288.8914,2046964655008.839,1909399033711.4043,1778392261437.1484,1584888395754.0422,1426899175485.3057,1342592707888.6223,1234723212968.53,1239320368027.8967,858495341702.178,822386431293.6036,818874356011.2866,901108799351.3174,903749066476.4657,827437712876.682,705564150492.3341,618405040026.985,432231036198.9312,423712525155.9673,381684253403.3636,373051166816.807,360572526937.7742,406275069264.0065,258373452574.75757,236296169621.91455,219999973086.33176,184487204619.77377,79377851216.33167,27681672666.57219,9994661612.83874,1000840477.9295007,668050473.2656946,269114334.7935151,240852604.7853646
14500.0,7.0,0.0,14638481493550.51,6308610765599.872,2485517820164.2295,2416690455392.1934,2346709948900.259,2272865264566.732,2153401851964.9998,2435114712289.2573,2282754561299.1577,2176023346390.8713,2056189066850.8142,1903143859878.5068,1777186831411.5312,1588077297846.6843,1427403167244.3806,1348152944785.0762,1245183211646.7148,1248602044193.7585,863359719492.6997,826887026879.2869,823606654809.91,906340534342.5371,907517487848.2601,829635035307.5106,709777807474.493,622496169963.9191,435894817730.36566,427085706536.2405,384255819065.2953,374929005197.9974,363206468063.9177,408456947553.4187,259916816043.04706,237439296282.71414,220901252797.08978,184513778458.88068,79675011822.36711,27776635100.159176,10037294092.276237,1001798325.5373843,668051100.7529019,269114334.7935151,240852604.7853646
14500.0,7.25,0.0,14973850855062.48,6456682083724.167,2524753497445.8384,2454033271354.6206,2376189512487.24,2289279413734.0693,2139727843871.8655,2385277070221.849,2256489667060.633,2157547606738.6997,2063711420383.5347,1895483164144.3257,1774746136381.7812,1590457752681.3635,1427358776692.941,1353458606285.2441,1256296265905.8047,1258301085497.401,870266098102.1093,831636005191.8568,827738982025.2794,905213210222.8192,911160459262.8479,831643565708.501,714173512615.8392,626859597172.224,438164651791.82764,429196278773.88654,387152826995.8043,376831928810.1329,365590667801.9552,410659632442.54877,261574081529.52167,238682046851.506,221921642502.6492,184780229944.24783,79733538091.41083,27881667331.14804,10075475307.492556,1002893770.0925797,668051800.2480406,269114334.7935151,240852604.7853646
14500.0,7.5,0.0,15313471768735.746,6618198789271.772,2567450055706.1577,2494532036527.0864,2410080678848.0195,2310833779754.118,2133767529714.405,2333883086728.3076,2228971073067.802,2137714393005.232,2068708498868.624,1885960261317.0728,1770710314818.895,1591764767526.2075,1427148315947.4155,1358498846848.6812,1267951223049.898,1268255051428.69,875559943416.9558,836562557387.876,833193027834.2593,907503038498.7727,914788675891.4692,833626499344.2836,718804486450.2246,631392128462.9965,441911838633.2934,433194482958.9068,390396221387.6316,378949206082.7421,368752298653.9503,413104331827.01935,263494505084.04648,240156024918.08868,223105760266.3365,185242617193.58847,79931751693.87013,28013203263.140053,10122813024.451118,1004077188.950574,668052545.5977317,269114334.7935151,240852604.7853646
14500.0,7.75,0.0,15641937232423.074,6792815997876.193,2615609733666.6987,2540288540506.672,2450032202280.109,2339433697103.3516,2136542365240.5522,2283374079826.35,2202731405600.2554,2117889456585.739,2070424037421.7805,1874957722894.2354,1765112948333.131,1591719544016.5264,1426534021513.816,1363084616098.5168,1279870483502.3645,1278165386956.721,881519993647.7574,841482876835.857,838496603756.9596,907794321741.8379,918005140695.6289,835369173557.1885,723502845156.5765,636099862451.2231,445913765076.4617,436954074467.5271,393733335687.66547,381228420336.04,371888727161.6895,415711606147.6791,265607887764.01685,241842416430.78918,224551828878.04398,185961700805.15997,79658672776.00603,28134202484.61666,10179418975.994545,1005417173.252652,668053379.5876887,269114334.7935151,240852604.7853646
14500.0,8.0,0.0,15933679859607.924,6977029276723.948,2671505282743.4404,2594420231657.1953,2498732541441.4766,2377319046867.131,2150685305013.1265,2235730309161.442,2177449629954.3818,2098696921083.5208,2067415808922.5251,1862170802793.2468,1757676855594.2932,1590078628366.564,1425895552685.2512,1367089101016.9666,1291791961829.9668,1287733728019.101,887378454253.7657,846497859566.2592,844082965073.7244,913917273283.6746,920947824842.4738,837245941995.5072,728431806032.5377,641090998026.024,450443297241.0539,441306712989.8242,397476582327.4399,383882756872.15674,375448529679.87946,418659832208.98804,268111261938.53604,243888305761.19077,226366308800.3573,187034358037.3577,80175883354.1531,28336892644.99807,10246913176.149588,1007134240.7871153,668054438.797213,269114334.7935151,240852604.7853646
14500.0,8.25,0.0,16139297539994.146,7164146473182.292,2743135486912.504,2663526202147.2725,2562969521137.8706,2431676460270.2,2182451362028.9631,2199258685317.788,2158598805693.2676,2083738023804.1418,2059057883910.1523,1849565504325.9417,1749635385971.5603,1587447707541.2415,1425876073995.2988,1370751666602.5574,1303530946691.97,1296948318287.5295,895228803477.4559,852502877345.2903,849934566944.5638,914964051582.4816,924029073109.6467,839783771984.2668,734237490664.1206,646794801820.384,455496297560.3514,445838270032.8019,402034261293.32043,387463733453.0384,380151493298.5557,422455181826.00946,271269710846.15256,246670815349.56454,228812642373.15125,188933718610.5443,81525264500.2682,28619081365.008854,10332522148.527729,1009583943.8135272,668055952.1287249,269114334.7935151,240852604.7853646
14500.0,8.5,0.0,16177614812708.488,7345948509092.734,2840275124945.36,2757799085759.9507,2651818353630.2686,2510221489562.4033,2238852243783.93,2183811938939.1365,2153243007770.3306,2079672402701.4304,2048355410323.4326,1841529593169.0325,1744554237582.8413,1586599109061.2024,1430455299819.788,1376030705674.8997,1315908141874.5762,1306943163073.6953,903842089568.7865,860558904842.8256,858124238047.3481,919437476655.3333,928917552586.924,844718681568.4849,742099019382.536,654204203958.3739,462462055364.4588,452715262077.36206,408392021717.8563,392675226594.45905,386228195768.2956,427853748663.14716,275759268408.01794,250600795783.28705,232401159589.8249,191571308288.95285,82140896194.19806,28998337600.16118,10451135872.270876,1013070566.4006524,668058130.1333977,269114334.7935151,240852604.7853646
14500.0,8.75,0.0,15934639650773.56,7529440700307.735,2969271352641.437,2882691821194.325,2770535626621.7026,2618235779109.921,2323242583755.758,2197337251930.2756,2170194546834.8289,2095246677678.7148,2044394606329.359,1845307947625.221,1749060404370.976,1593172870012.786,1443252147369.1782,1386921411647.8293,1332201722131.972,1321195940010.9778,916204996466.952,872442100299.0715,870067747800.4591,928447312634.2268,938029411113.5356,854095086928.886,753375948097.6335,664389374483.4276,471770314186.69586,461892078001.41315,416857616642.66516,399953687125.24713,394310179692.0845,435414544967.7321,281679903577.6306,255889728713.18863,237243266518.92703,195526325570.65897,82928144502.19942,29474454618.51879,10607768911.015661,1017746250.4539355,668061054.4391675,269114334.7935151,240852604.7853646
14500.0,9.0,0.0,15234855580188.854,7737696049401.608,3132136402946.595,3040486611800.326,2920434531180.4106,2755776327999.3984,2434676171018.404,2241220365823.006,2212490181463.528,2133135702195.7747,2056112129417.1318,1865991701799.288,1768334782017.4817,1612015870363.272,1467831810494.931,1407244856969.056,1356535519273.5393,1343629121185.2253,932846803194.0786,889296532960.4865,886975173146.3507,943219509503.7765,953242513861.5226,869409419601.0299,768893441630.2067,678336313167.1427,483668736942.53467,473998528783.5531,427570444429.38403,409271073387.3567,404366787625.39667,445280543718.31854,288909750517.2419,262422130177.4006,243237309766.44058,200391485202.35547,84457284398.9516,30094187512.236458,10787320801.207958,1023658648.3539615,668064766.2479893,269114334.7935151,240852604.7853646
14500.0,9.25,0.0,13920642386564.611,8003415937305.303,3318117940058.853,3220594067690.9355,3092152810467.32,2914037020154.0283,2565659044141.7085,2307818401782.5273,2274193260115.9443,2189280348661.715,2082660920874.2615,1900488206487.3157,1799964556529.9526,1641356668159.8677,1501727093347.646,1435576247499.227,1388221652991.3215,1373438134339.2932,954878509106.8604,910281543334.2285,907960777270.0751,964533804041.3347,973608448524.2428,889497232643.6055,787749467161.1666,695124622109.8885,497086362153.56744,487193472792.48517,439585492217.67645,419971452572.77075,415760324932.41895,456752855143.5763,297038098102.5793,269739205118.4091,249992063960.52335,205812366516.6015,86228431307.79904,30791039074.83638,11008738012.622787,1030382947.8636104,668069034.7622726,269114334.7935151,240852604.7853646
14500.0,9.5,0.0,12450014461221.7,8262831740980.824,3493172559385.373,3390149644891.848,3253871888294.778,3063975335437.651,2691083235802.5576,2375966548994.6025,2334522617649.629,2243356203410.0713,2105332706379.466,1932412535727.7756,1828714402133.8274,1667650679497.7427,1533649955391.3752,1460547137612.5142,1416650021465.0842,1400070953022.046,974797391910.81,929147768085.9639,926824573578.8599,979948411252.5408,991916295166.7761,907915746890.9008,804754347443.0641,710559398628.2158,508709336300.86273,499285003540.756,450642182586.4734,429732606306.8548,425969534914.6303,467230382329.47205,304601746072.331,276581833127.27356,256266934633.22537,210964405043.27243,87221983117.69302,31441253767.244442,11197708014.917667,1036790673.000845,668073079.7487037,269114334.7935151,240852604.7853646
14750.0,6.5,0.0,15132053587605.08,6454839237029.363,2540210197002.436,2471093525777.17,2415086419986.3936,2363300244524.257,2297438867441.5527,2615890710808.338,2415728585717.21,2289504489369.6333,2096572537877.5854,1973844584903.1428,1832287188791.4082,1627467960913.4546,1469478919708.3083,1374904633301.3376,1258053561621.872,1264110956918.0361,875044489712.8105,839535125221.682,835024050702.0148,922207937455.799,924626844633.0016,848413333422.4381,719596984243.3062,630155064833.2969,439831024426.09894,430356157969.75336,388096103073.27234,380241394743.63477,366737758875.43054,414056366882.4325,262762703194.0519,240522535310.68137,224034804374.72812,188314554014.4499,80229867066.59071,28057041045.750103,10109456974.494648,1018141789.4079145,681278121.5230281,274294462.83282924,245475742.99582273
14750.0,6.75,0.0,15470941745038.732,6582529479179.415,2574433360341.502,2503148506731.102,2436786324308.341,2370313405602.7583,2270524705588.5713,2572253329216.367,2390852905387.947,2271111902405.0723,2107330734028.1804,1969230862382.3237,1832440899706.4583,1631496423205.3894,1470583965794.2822,1380655205733.235,1268030943854.3843,1273108541753.665,881084909907.7485,843997999131.2548,840345339335.8774,924598412024.5392,928611682362.2842,850716070794.5282,723734285038.5731,634168620003.1003,442541616434.39044,433795610356.15283,390715946877.613,381982187620.6868,368962310577.62787,416112020643.2931,264182763645.7063,241501877149.05518,224830658955.13068,188292032896.01144,80851026480.76425,28140864697.880016,10148354765.48533,1019051843.8234562,681278729.6081389,274294462.83282924,245475742.99582273
14750.0,7.0,0.0,15823531997294.21,6722409418947.665,2611455654127.3125,2538286365228.3213,2462843855325.637,2382140658368.109,2249807449524.3496,2525163819706.9395,2365221088399.1665,2253174123145.123,2117154578291.126,1963337710928.724,1831581971889.368,1635025060145.7712,1471570994256.9753,1386466294197.888,1278717774653.2148,1282624764045.649,886062227979.1123,848613413806.0952,845193704334.9703,933701928328.2906,932530499484.2314,853059078516.5137,728040964376.2812,638340431383.6536,446257510024.89905,437215090033.49817,393256663125.841,383896508457.56464,371659147310.0066,418361377140.1626,265735923731.71326,242676506997.15607,225736870437.0884,188410033164.63208,80481832943.78662,28223492970.5347,10193257834.921274,1020008444.3058348,681279356.030367,274294462.83282924,245475742.99582273
14750.0,7.25,0.0,16192426060026.76,6875034112228.933,2651406583099.0635,2576156185439.607,2492820710882.7764,2398590615428.6836,2235659054609.656,2475293174089.756,2339057095142.653,2234020940050.434,2125356255981.3655,1956003884491.8901,1829498767079.8684,1637742108960.656,1471731899356.3992,1392010110127.0266,1290043119320.8716,1292552702788.1199,891587031558.0356,853544122146.9679,849072242706.458,930474018154.9006,936319677396.1471,855169784319.3398,732546063320.2664,642774805044.1184,448787326898.6723,439324790383.8416,396178849368.52747,385834277142.0682,374054514413.53955,420605509513.0111,267395945181.39908,243924108999.92395,226742585607.76364,188686345505.36777,80753680606.84056,28353509264.532116,10235416082.933355,1021095573.6565093,681280051.1253266,274294462.83282924,245475742.99582273
14750.0,7.5,0.0,16568128372043.684,7041865762683.673,2694822500437.6235,2617296925029.8003,2527200647774.871,2420380695043.2017,2229109186175.896,2424049859704.2725,2311723883202.4595,2214974040102.1255,2131275294228.3699,1946955475384.5178,1825957827246.8372,1639498875921.1848,1471809281116.6765,1397384291661.019,1301997815724.566,1302824433125.8086,898566314996.4255,858540566331.4343,855018706968.139,932944117993.7052,940151890498.7166,857302239157.6394,737267573889.2902,647408526224.0576,452326776866.58966,443376474498.1753,399455866874.5811,387966284090.20056,377248311476.53827,423077202113.3282,269321398370.04016,245403340586.66022,227928878940.2573,189133243340.35275,80889353247.71399,28458196541.713642,10275742553.941866,1022264464.3980572,681280786.7669119,274294462.83282924,245475742.99582273
14750.0,7.75,0.0,16941905879325.777,7223558844810.33,2743567135154.019,2663702717111.9395,2567410968659.386,2449026650001.5425,2231338622137.357,2372749452372.353,2285524511706.8555,2195270799413.8948,2134286864499.0068,1936521518343.9219,1820996948300.4985,1640099394478.7341,1471603957954.1428,1402469793244.98,1314453902149.744,1313269305077.1018,904773596620.7628,863660847166.2411,860534797566.222,935233410891.379,943651840495.2188,859257208276.3213,742124881067.0549,652262398652.5502,456388196725.6572,447186554530.40027,402825435452.27637,390266848613.5853,380409431952.7969,425729538391.5631,271430739795.12817,247084045134.50064,229368112009.99194,189837627713.2185,81096078804.11755,28587572241.225792,10331079910.273598,1023568050.6181717,681281598.7167128,274294462.83282924,245475742.99582273
14750.0,8.0,0.0,17292305972511.17,7417543433792.037,2798452634087.9688,2716506643393.9937,2614923870553.057,2485718945986.175,2243702472391.6465,2323689465801.164,2259802358849.761,2176201150838.1794,2132934793330.9224,1924210655456.9937,1814185141003.5867,1639152029480.4382,1471014217006.1711,1407021097005.4236,1327065085459.6162,1323501255526.6174,910451737967.9602,868790748735.0105,866267869140.9309,939900571646.2974,946839531441.5428,861272598518.4053,747143490996.1617,657302713361.7511,460889672337.2735,451515185450.1157,406523128955.7058,392851178232.94543,383916448696.62714,428649105302.78204,273856188705.73108,249055054978.4382,231112876754.90134,190850900454.7432,81761819398.38936,28777584574.726784,10390901772.658916,1025168337.0226005,681282583.525109,274294462.83282924,245475742.99582273
14750.0,8.25,0.0,17577894852019.838,7618114518724.208,2866445143537.0977,2782139766531.044,2675595114426.0767,2536218984761.82,2271595311013.03,2284593130081.633,2239102503008.2583,2159749333937.9265,2126107475509.0032,1911385961971.4834,1806204204968.4631,1636838288655.5208,1471283511213.0928,1410801505472.7288,1339451476465.1045,1333260705610.7954,917490428169.2657,874716608714.7979,873245575433.3478,939784808284.2301,950000813833.8812,863695446398.8546,752799460763.9529,662959539117.4037,465577068973.1822,455522613261.90295,410885321285.7839,396136334538.1422,388103951033.4375,432212378196.0407,276833699416.77344,251621177498.7848,233365199508.4308,192576239767.0306,82716908286.41782,29023071272.501556,10462131543.18274,1027394261.4671842,681283957.1373823,274294462.83282924,245475742.99582273
14750.0,8.5,0.0,17729731661511.145,7815104327990.247,2956673484918.0464,2869613231197.22,2757808987973.2363,2608185305935.288,2321583876935.06,2261513968354.3784,2228757490594.3726,2151778134235.5876,2115170660985.8413,1901101900174.2332,1799602013261.194,1634939618635.7292,1474050851691.869,1415357206563.6094,1351841586612.9802,1343068321726.641,925481336303.9478,882172235538.481,880704744336.689,942585280959.5645,954246567248.8375,867810191865.1517,759980875631.0201,669850969749.4949,471816825551.76764,462071053043.30566,416727363023.51483,400842511410.70703,393678207996.29895,437197686432.41437,280905752994.6876,255248411927.1367,236699340863.25095,195044387487.66125,83223410649.82214,29382346251.933144,10579686426.316092,1030562046.3929054,681285928.5035431,274294462.83282924,245475742.99582273
14750.0,8.75,0.0,17640993413181.38,8009254827437.967,3077907048253.0186,2987044867080.2446,2869398446954.8887,2709449176288.5645,2399788739673.476,2266995974621.186,2239065690150.7476,2161064709683.73,2107302087516.1418,1900475158229.3054,1800287027557.7683,1638451686373.7205,1483571417964.208,1424150802716.3833,1366762550256.0686,1355719784145.3557,937198395582.087,892719636445.3875,889938164190.7185,952254217780.4059,961739826489.0393,875541252640.1373,770137368235.6415,679034771189.6248,480878708102.1888,470620236327.46204,424539120514.17035,407485640445.80634,401476230127.04596,443980080189.58484,286426268940.9881,260138289644.27872,241128370857.2924,198619776082.2501,84082702162.19563,29831582687.38572,10725796383.830738,1034866469.0500345,681288618.4454979,274294462.83282924,245475742.99582273
14750.0,9.0,0.0,17154836130016.584,8216765393697.506,3233473851271.946,3137803859199.183,3012624050132.534,2840745401827.577,2505813077231.2363,2303890174285.6016,2274570817179.47,2192719257515.3423,2112430809926.8179,1915618730632.0989,1814525151286.7725,1652960939429.0723,1504428968733.72,1441207674231.6277,1388382960178.4407,1375370759391.763,952723880747.3424,907833746452.9061,905577833784.5361,965298215808.1317,974855953693.7183,888975007907.1124,784297499532.524,691809180491.5016,491921723358.55756,482087866183.3337,434683057131.4236,416226188158.8229,410999223145.2184,453167226440.45056,293298775722.3134,266342794368.85858,246826106791.37665,203322775597.19653,85369773284.21425,30414610369.97329,10894106628.617674,1040417143.1054931,681292100.9810077,274294462.83282924,245475742.99582273
14750.0,9.25,0.0,16069017610490.521,8475717671855.141,3418785491760.434,3317245176639.924,3183553220955.0396,2998430196092.547,2635886076346.1836,2367912146826.1216,2333509622089.6963,2246053582466.321,2135207296790.6057,1947398011271.518,1843639683996.6013,1680136148365.9158,1537349588923.8752,1467839983418.384,1418893568087.3357,1403850450798.4824,974086036546.3254,928214281655.8441,925796547128.1881,981477205384.2722,994253264000.8541,908306711397.9791,802627695269.0542,708284865336.6235,504535906131.5585,494851095043.7128,446518671345.57654,426745986727.00806,421936414689.11566,464417175622.21063,301355375104.93256,273584919538.781,253508228171.10944,208597454638.55798,87027216741.30528,31092674940.31094,11102978705.992586,1047010137.9104811,681296269.2297472,274294462.83282924,245475742.99582273
14750.0,9.5,0.0,14422354781466.662,8781531465866.749,3614077508246.69,3506227819749.903,3363730359714.2666,3165019240619.402,2775098428031.52,2446087829696.448,2403273925960.534,2308813064582.8696,2164741415570.2925,1986113385404.3347,1878684545480.304,1712086267988.5312,1574492452839.115,1497895854857.0876,1452222362829.4521,1435263837338.5854,997618464610.7189,950001305173.262,947276705772.2863,1005798336096.7423,1015622792868.6755,929582964278.9028,822212850153.982,725873292320.4498,518597839240.6684,508337626745.96735,458707532949.5607,437691959587.1924,433624315268.32556,476232860281.01263,309696678670.34784,281110829353.11676,260448204342.05637,214254228390.25812,88420895747.20581,31807354033.563965,11326969772.68803,1053875680.8733224,681300616.8496047,274294462.83282924,245475742.99582273
15000.0,6.5,0.0,16323537464896.4,6873929261223.379,2667503907011.6914,2594043832107.804,2532842254813.5767,2474312653198.5693,2396034880712.9624,2706326540678.395,2498571452740.3066,2366315783330.0347,2156788456342.8499,2033748561390.3481,1886316436936.3403,1674026871083.2678,1513476985535.7246,1412939426250.683,1291341523791.1167,1297865055017.7795,898984975102.0851,861079769928.6683,856480678142.7633,946263905381.1737,949497776017.4344,871722899637.053,737762461760.9648,645934467442.6274,449938180958.3189,440436562711.8704,397083426769.06396,389190408465.74786,375175292936.5715,423915849980.10455,268607390345.02466,245761268135.18796,228875902163.9895,192164637542.94403,81747374312.42525,28503889616.962307,10263406539.520672,1036360147.6407443,694509290.6379361,279475305.3226266,250099486.81233972
15000.0,6.75,0.0,16687223318003.46,7006753534400.507,2702505439458.1973,2626658884558.9497,2555037340075.3223,2481580270014.1953,2368849047651.1514,2662900555694.024,2473813267053.109,2348178289221.732,2167963763393.2212,2029382400015.873,1886752209647.5874,1678325543663.0466,1514773424260.14,1418869072434.34,1301475705288.6099,1307024916031.8362,903756788670.6893,865686271840.8147,861892246494.4167,951242947007.6222,953579904304.1969,874117758332.2764,741969415980.0538,650022148312.5067,452887966719.6093,443913588601.5312,399666035428.50354,390950401823.92755,377444994909.00806,425996017767.43,270005035800.24167,246749217128.73996,229647418020.85165,192177142452.26428,82342308461.30429,28600541614.940723,10301110605.263914,1037267757.6429853,694509897.057444,279475305.3226266,250099486.81233972
15000.0,7.0,0.0,17069959265019.49,7151400077443.376,2740343134670.9727,2662575305843.0625,2581754782591.5415,2493900721555.3604,2347938784656.113,2615913036394.2817,2448384661855.6943,2330478879883.8345,2178351063082.9011,2023835555921.5647,1886237591475.1628,1682147421155.574,1515755906348.178,1424912472653.8665,1312368814641.8706,1316754623516.6035,908837512793.9587,870408901611.4375,866848604586.4183,956906973892.0709,957598424674.8287,876483786044.6602,746362015864.5032,654225052369.3944,456653831105.9444,447374320054.8393,402285750255.7634,392838387833.96594,380153020078.0726,428212448005.00995,271597424247.24533,247906348522.8966,230538661256.2995,192325982512.22058,81958356661.15794,28695908852.44114,10342637724.470043,1038223043.153035,694510521.9715909,279475305.3226266,250099486.81233972
15000.0,7.25,0.0,17470913046048.568,7309119214790.228,2781146859675.513,2701083909635.1304,2612190947215.811,2510660759674.138,2333506329488.028,2566016893768.748,2422383989695.25,2311860286246.348,2187248182002.3813,2016865872096.3909,1884530611130.0771,1685232413821.0203,1516671628058.9807,1430724059380.0334,1323939979489.9807,1326937593106.4277,914491189136.7618,875463777714.4358,870815100416.9253,954609329884.101,961582876082.3895,878804918034.0236,750964610708.986,658771512474.6151,459201365410.6202,449491982519.4421,405238780616.5503,394911894383.13116,382549858873.0555,430653872287.6104,273243410238.69806,249237804907.40875,231675763712.85776,192633493621.69342,82114795699.1508,28800688457.34917,10389106795.114084,1039305521.3518082,694511216.1325638,279475305.3226266,250099486.81233972
15000.0,7.5,0.0,17882905757331.33,7482073827950.239,2825695534667.2744,2743284380803.2456,2647177042750.181,2532566728537.408,2326525422440.201,2514768824056.336,2395190659921.169,2292797717369.7754,2194046655178.183,2008227525816.2046,1881443746633.8015,1687435242185.5498,1517031132499.8513,1436425484343.7058,1336192498851.2761,1337519356323.506,921662617913.0547,880604486641.1733,876928476708.8322,958494735688.4598,965587362912.7816,881104177583.9669,755802589068.3605,663513492339.4575,462784944997.23004,453600860076.89984,408553565113.4114,397022270149.10254,385780528936.7779,433093932587.7666,275173692490.6459,250664441943.59888,232772287458.4508,193037437318.2794,82613185144.4116,28917216442.51746,10429114529.82932,1040465942.2757452,694511946.3131301,279475305.3226266,250099486.81233972
15000.0,7.75,0.0,18299075098621.96,7670183980625.907,2874775396348.252,2790099458569.202,2687742659855.173,2561273672128.8525,2328195973565.2886,2463167957684.9814,2369144485117.3765,2273317805478.8477,2198135671070.329,1998286353953.4043,1876991307595.2947,1688553116549.342,1516883128178.223,1441888946906.098,1349041091900.0112,1348362025227.213,928060294095.6555,885882117022.8065,882611806095.5859,960985851379.3792,969339472752.7219,883211417528.839,760784721651.4408,668454049015.2719,466892524240.40753,457449779773.2263,411949972697.72253,399339205689.57434,388963357166.2652,435777420232.6195,277279501688.7769,252344796729.72638,234232916182.9484,193728705474.87494,82590252096.87479,29043464663.135754,10482733431.784084,1041740723.342183,694512740.2047561,279475305.3226266,250099486.81233972
15000.0,8.0,0.0,18703412708063.957,7873278862358.074,2929343775342.4136,2842526914866.6895,2734775185372.7954,2597255806750.078,2339365020728.0825,2412913808913.9536,2343168584481.809,2253637884329.683,2198257621279.0947,1986464850882.2769,1870782904728.425,1688230093712.9277,1516617294528.5264,1446930453394.665,1362240744542.8994,1359162789000.2705,934867837424.8259,891313028197.5917,887907410086.7827,965082517984.2642,972675486418.34,885345662670.7412,765896898881.7236,673634443285.6367,471442585908.98926,461188966810.9118,415504829763.0616,401904749371.10547,392715745791.1065,438695890468.36914,279613700043.85596,254272023361.32178,235887210042.63,194701237943.44537,83580960785.8618,29224736160.79813,10536261248.848253,1043256569.0638492,694513671.7816482,279475305.3226266,250099486.81233972
15000.0,8.25,0.0,19061907219188.727,8085792423882.658,2994930838676.7407,2905711765431.202,2792989610652.1562,2644897662139.652,2364205309433.6187,2370834968694.953,2321126905887.87,2236924078022.892,2193056553583.5112,1973720238876.4387,1863147374511.6829,1686403299265.362,1516904253193.7158,1451106233110.186,1375296978183.2217,1369543381135.3318,941063858115.9609,897080330749.2955,895535660480.965,965793742659.9366,976061291057.5569,887785863903.9863,771524630172.8312,679248165980.1876,475940571052.9023,465621065326.0085,419838252534.353,404990358960.2276,396479777585.06726,442127664169.12823,282481446013.8828,256691568059.13248,238011626140.99042,196262206167.94495,83894474231.71118,29463884626.60088,10605138705.082888,1045300732.3730639,694514932.8277129,279475305.3226266,250099486.81233972
15000.0,8.5,0.0,19315248420661.113,8298997252643.374,3079632873808.2104,2987707299156.4243,2869648644789.673,2711759432125.3755,2408799492798.1636,2342686462604.0063,2307166565814.522,2226078779411.6304,2182664619991.8577,1962163419819.6177,1855701475718.1338,1684106808263.3015,1518432118318.3503,1455460002445.4487,1388077108164.2346,1379612153177.5537,948760637970.553,904125376519.9015,902604361751.3019,968946538234.9803,979949894176.3705,891347967000.1716,778278598474.715,685693439697.4462,481750110539.42694,471752329260.5887,425273815020.83453,409222926845.9861,401657077652.70276,446596642922.43823,286248466695.0376,259989036342.15662,241004267325.33154,198477728716.81006,84142014775.26718,29767251634.91435,10715362936.176561,1048179496.9980767,694516715.8779498,279475305.3226266,250099486.81233972
15000.0,8.75,0.0,19364637670013.316,8506648505341.945,3193454027471.8237,3097970714128.073,2974406391686.514,2806239197290.6934,2480800913390.3887,2340544771302.456,2311433034396.0483,2230059208797.907,2172366551588.186,1957959652433.9636,1853524682156.4114,1685390927439.9033,1525867812671.6382,1462563763670.7231,1402249028924.0916,1391302824166.0945,959043825135.1837,913494509535.5396,911791800125.8329,974730371797.2675,986252803747.2761,897905669806.4847,787482187615.3567,694255622501.6921,489871924330.94586,480357049093.7965,432660077851.94165,415297965704.1396,408623774458.6909,452876195646.7626,291421589038.04785,264539686419.4997,245158330601.86798,201848553376.05652,85191887763.74504,30195961302.80455,10847194882.553822,1052133643.562531,694519187.068786,279475305.3226266,250099486.81233972
15000.0,9.0,0.0,19071908846955.46,8721191571250.087,3341533215850.2397,3241514835540.672,3110873820228.1924,2930916002084.3315,2581154477403.3906,2370045054846.3,2340187463445.739,2255195571666.3174,2171906383261.5562,1967960853409.7708,1863202074048.6653,1696059371633.95,1543310943408.2495,1476761836948.6672,1421773758709.9731,1408656027802.6406,973428923902.2931,927346175551.7584,924865646046.6423,986035466336.6039,997606060824.5776,909534142446.5596,800437613569.518,705947814784.3431,499963701307.5484,490277096843.86633,442079957398.6966,423475577917.3777,417605997406.4935,461424730959.0859,297883120644.23346,270442172232.09973,250569717366.45767,206292809278.57373,86528818810.74547,30743312247.982666,11015717033.011044,1057319795.9418496,694522436.7420247,279475305.3226266,250099486.81233972
