# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2	WISE_RSR_W3	WISE_RSR_W4
5.200000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	8.635601214953332500e+14	2.240013982057219062e+14	4.840495339121698438e+13	4.632775691832565625e+13	4.372631609685818750e+13	4.003752312672543750e+13	3.292522144674511719e+13	2.618459028540983594e+13	2.438793437145645703e+13	2.253865028465548438e+13	1.653440990491243359e+13	1.673160330927014453e+13	1.497361783315155273e+13	1.283335831479827539e+13	1.253117465060677148e+13	1.040591256073227344e+13	9.059275904972544922e+12	9.208541347630044922e+12	6.110929583841631836e+12	5.836332662817751953e+12	5.798343481099868164e+12	6.838612358172395508e+12	6.786020300778149414e+12	6.454025788035270508e+12	4.904469193876619141e+12	4.261740200956880859e+12	2.779394006265431641e+12	2.715528514419470215e+12	2.417195573274265625e+12	2.403435045090456543e+12	2.269467103623157715e+12	2.655760748714623535e+12	1.563593141748041504e+12	1.408020935192899658e+12	1.294925699206376709e+12	1.045044565305176025e+12	3.987309585409768066e+11	1.300053115042967529e+11	4.464030991639133453e+10	7.818028376221731186e+09	6.319497094241465569e+09	2.431909286678008080e+09	2.183590819751803398e+09	5.510764575914259255e+07	4.108497531000467017e+06
5.200000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317263989785759926e+09	5.106393796621621132e+09	1.965075104981825829e+09	1.764424354525468111e+09	4.452907122550774366e+07	3.319822098862982821e+06
5.400000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	8.106499454158643750e+14	2.227854165689241875e+14	4.879501528473469531e+13	4.669856202154883594e+13	4.416152969505964844e+13	4.055518966092005469e+13	3.367588300993869922e+13	2.709259580262525391e+13	2.515855198325286719e+13	2.324408410134517969e+13	1.706651679608286523e+13	1.729859506136768750e+13	1.548126035011363086e+13	1.327283959181317969e+13	1.293878290416682227e+13	1.077979869386889648e+13	9.383237886758511719e+12	9.536088649949558594e+12	6.347532650774458984e+12	6.066618342739138672e+12	6.026342710108311523e+12	7.091574711125549805e+12	7.036634415205165039e+12	6.687886654588503906e+12	5.101363546456178711e+12	4.430888625837182617e+12	2.898229276182215820e+12	2.831800463680635254e+12	2.521547781389496094e+12	2.507532509845887695e+12	2.367816530376213379e+12	2.768698799558114258e+12	1.632925247890557617e+12	1.471901919834371094e+12	1.354530768662814941e+12	1.096152174781025146e+12	4.201471444973378296e+11	1.375027284186158752e+11	4.739548800751442719e+10	8.321652282209699631e+09	6.726567673259954453e+09	2.588558944604928017e+09	2.324239835926168919e+09	5.865721063698443025e+07	4.373146659468510188e+06
5.400000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	8.439691768665713750e+14	2.277856428894496875e+14	4.960918418716274219e+13	4.747475201081550000e+13	4.486771485813910938e+13	4.116950724846033594e+13	3.409431142888473828e+13	2.734982976897603516e+13	2.540421963546504688e+13	2.346772225242386719e+13	1.720360076752616992e+13	1.744162753839006836e+13	1.560452223222777734e+13	1.337340244020651758e+13	1.304804686098504297e+13	1.085371467340284961e+13	9.443445403025968750e+12	9.598917715228046875e+12	6.383866586135885742e+12	6.100318674286633789e+12	6.059975223005475586e+12	7.139002031942397461e+12	7.082903395089103516e+12	6.734948165937367188e+12	5.128740773020032227e+12	4.455140272779724609e+12	2.911824402648636230e+12	2.845047882256469238e+12	2.533122284379494629e+12	2.519028352568414062e+12	2.378599662520732910e+12	2.781872383417392578e+12	1.639844102537405518e+12	1.477768649756267334e+12	1.359684451156637207e+12	1.099632123196396240e+12	4.208867945099741211e+11	1.376486836994061584e+11	4.741426116927644348e+10	8.320266846871646881e+09	6.725447809797536850e+09	2.588128001719652653e+09	2.323852884084561348e+09	5.864744538066332787e+07	4.372418636262075044e+06
5.400000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	8.662950978189135000e+14	2.307573339776319375e+14	5.007767576362388281e+13	4.792228379810944531e+13	4.527120580810114062e+13	4.151444798238297656e+13	3.431172042189341797e+13	2.746011212994922266e+13	2.551475407456787891e+13	2.356843906728379297e+13	1.726071774923723438e+13	1.750082057314129883e+13	1.565487049689025586e+13	1.341354049016299023e+13	1.309492029298635156e+13	1.088129755630228320e+13	9.465136239992777344e+12	9.621979493430724609e+12	6.395431519856765625e+12	6.110659264336846680e+12	6.070353681161672852e+12	7.156184387196187500e+12	7.099534966602163086e+12	6.752754543151458984e+12	5.136737887364334961e+12	4.462417780851477539e+12	2.914946247266170898e+12	2.848071520903900391e+12	2.535667079749028809e+12	2.521591209089666504e+12	2.380928463380415039e+12	2.785039013467610840e+12	1.641154005511651611e+12	1.478688106260507324e+12	1.360365644482825684e+12	1.099690514516489502e+12	4.204766776198027954e+11	1.374417230283575134e+11	4.732072250051263428e+10	8.300360698650259018e+09	6.709357271438920021e+09	2.581935891606019974e+09	2.318293086385702133e+09	5.850713140264436603e+07	4.361957627440410666e+06
5.400000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	8.818003293882690000e+14	2.325700544509477188e+14	5.034428712919784375e+13	4.817753875490480469e+13	4.549783099545822656e+13	4.170210079238795312e+13	3.441239298089473828e+13	2.748621716776335547e+13	2.554822713661997266e+13	2.359919772704792969e+13	1.727339163739287695e+13	1.751292549870825781e+13	1.566442647355454102e+13	1.342002889545768945e+13	1.310662678217135547e+13	1.088316441028208398e+13	9.465569662158503906e+12	9.623118980958326172e+12	6.393277978096801758e+12	6.108047572352102539e+12	6.067844231022521484e+12	7.156492627006610352e+12	7.099667733324665039e+12	6.754160288260683594e+12	5.133975835767372070e+12	4.460258084860613281e+12	2.912204626343210938e+12	2.845368456334189453e+12	2.533136151895809082e+12	2.519113491254273926e+12	2.378496485899177246e+12	2.782587742018748535e+12	1.639261783454941895e+12	1.476772667305463623e+12	1.358476672417860352e+12	1.097744987356566895e+12	4.193988390718674927e+11	1.370183672685901947e+11	4.715418233856209564e+10	8.268224158897532463e+09	6.683380625689963341e+09	2.571939470561220169e+09	2.309317381287525654e+09	5.828061040787754208e+07	4.345069493103420362e+06
5.400000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	8.930049130758520000e+14	2.337131214295593438e+14	5.049062981158677344e+13	4.831796086097028125e+13	4.561907676143080469e+13	4.179617914138107812e+13	3.444434891620817188e+13	2.746378075057543359e+13	2.553786143726025781e+13	2.359039149676379297e+13	1.726252022230748047e+13	1.749921933794829102e+13	1.565189289295467578e+13	1.340852561506295117e+13	1.309898050470882031e+13	1.087144720089054883e+13	9.455111871163955078e+12	9.612901523147638672e+12	6.383974415302042969e+12	6.098658249097075195e+12	6.058594092466136719e+12	7.147773462505806641e+12	7.091038335383302734e+12	6.746694483081867188e+12	5.125569642854727539e+12	4.453141509454675781e+12	2.906333748532570312e+12	2.839605955776142578e+12	2.527879625685362305e+12	2.513920386880376465e+12	2.373500820412864746e+12	2.777136431714869141e+12	1.635613405493439209e+12	1.473298036726593262e+12	1.355171934073621826e+12	1.094679265654078979e+12	4.179602004344100952e+11	1.364738568930816345e+11	4.694391035480248260e+10	8.228616649840609550e+09	6.651364989298656464e+09	2.559618986321888924e+09	2.298254936903504848e+09	5.800142653364792466e+07	4.324255146002886817e+06
5.400000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	9.013946240467610000e+14	2.344799974611044062e+14	5.056615090648695312e+13	4.839055092879272656e+13	4.567840393120278906e+13	4.183552579899211719e+13	3.443703250881003906e+13	2.741328500065708594e+13	2.550315664721569141e+13	2.355986666116885156e+13	1.724020748530306055e+13	1.747203962367110742e+13	1.562812290659084375e+13	1.338818283233454297e+13	1.308132159044057617e+13	1.085331096787865430e+13	9.439996439501933594e+12	9.597663306416027344e+12	6.371507594178008789e+12	6.086240761519777344e+12	6.046339697463083984e+12	7.134688582453939453e+12	7.078248674398602539e+12	6.734842175010884766e+12	5.114644774033477539e+12	4.443802969690760742e+12	2.899035652763429688e+12	2.832444442430479980e+12	2.521361328418218750e+12	2.507445731116358887e+12	2.367309982224636719e+12	2.770297540316974609e+12	1.631110459203650635e+12	1.469060368427493408e+12	1.351170988001518799e+12	1.091047280166818604e+12	4.163510416118582764e+11	1.358707300686843567e+11	4.671064790691059875e+10	8.185055363802437782e+09	6.616153492411150932e+09	2.546068695539293766e+09	2.286088269526416302e+09	5.769437401963564754e+07	4.301363051978699863e+06
5.400000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	9.076179953595625000e+14	2.349909360544250938e+14	5.059566569106149219e+13	4.841895208345064062e+13	4.569765582473618750e+13	4.183969530485132031e+13	3.440523246047170312e+13	2.734368130771632031e+13	2.545295000897291797e+13	2.351569281859453906e+13	1.721160399275218555e+13	1.743671423174508203e+13	1.559778578783946875e+13	1.336295917188546484e+13	1.305784580828683594e+13	1.083188965542218164e+13	9.423067028478238281e+12	9.580243004932589844e+12	6.357706005376843750e+12	6.072507973687409180e+12	6.032793652706190430e+12	7.119337955527866211e+12	7.063370783683687500e+12	6.720654312155048828e+12	5.102660871220245117e+12	4.433545659246826172e+12	2.891186987983379395e+12	2.824741942829740234e+12	2.514350689606855469e+12	2.500424781282745605e+12	2.360649912320138184e+12	2.762878194703581543e+12	1.626250944873977783e+12	1.464502539355339844e+12	1.346875760959806396e+12	1.087168656162751221e+12	4.146787117273393555e+11	1.352448677706335297e+11	4.646691311937694550e+10	8.139799040545329094e+09	6.579571892125281334e+09	2.531991132239079952e+09	2.273448187988165855e+09	5.737537370031286776e+07	4.277580233954127878e+06
5.400000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	9.129194966092406250e+14	2.354513508501052812e+14	5.061158475934884375e+13	4.843400866872496094e+13	4.570548005391603906e+13	4.183434775164403906e+13	3.436872983722990625e+13	2.726820772520973828e+13	2.539986008181066797e+13	2.346947635999822266e+13	1.718519985247776562e+13	1.740109176987697852e+13	1.556775273503942773e+13	1.333859329901237695e+13	1.303442286106523828e+13	1.081161794356776758e+13	9.408280967781433594e+12	9.564541351114507812e+12	6.344896940648772461e+12	6.059596034976864258e+12	6.020095208022226562e+12	7.104538206757024414e+12	7.049194842471277344e+12	6.706869490337394531e+12	5.091385009456175781e+12	4.423957600253223633e+12	2.883731440191907227e+12	2.817418882943366211e+12	2.507663337753714355e+12	2.493656135896688965e+12	2.354284968333301758e+12	2.755788776301074219e+12	1.621551519650001465e+12	1.460089505866927979e+12	1.342711879767045898e+12	1.083398539544697510e+12	4.130636507105708618e+11	1.346381551440909882e+11	4.622675717255841064e+10	8.095256614652822495e+09	6.543567199494508743e+09	2.518135559484136105e+09	2.261007427961169243e+09	5.706140521311098337e+07	4.254172487727618776e+06
5.400000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317300105795992851e+09	5.106407386859318733e+09	1.965078930918540955e+09	1.764423675351404428e+09	4.452904182086066157e+07	3.319831061465516686e+06
5.600000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	8.544419298898046250e+14	2.340270625845622500e+14	5.102608190223469531e+13	4.882724319160445312e+13	4.616247500521715625e+13	4.237402653086615625e+13	3.514494284053462109e+13	2.823387174157658984e+13	2.622171667793153906e+13	2.422475836094367969e+13	1.777392444977237109e+13	1.801654746081795703e+13	1.612144605543431250e+13	1.381930081962449414e+13	1.347698051423489844e+13	1.122062405321813281e+13	9.765463680022246094e+12	9.924475463608281250e+12	6.603331500870731445e+12	6.310564408406446289e+12	6.268686859538313477e+12	7.380106866006857422e+12	7.322666017640292969e+12	6.961050219863469727e+12	5.305744409555696289e+12	4.608278323991549805e+12	3.012493161965380371e+12	2.943375128928955078e+12	2.620595701938713379e+12	2.606165373155977539e+12	2.460664360833640625e+12	2.878101405465699219e+12	1.696238187842126953e+12	1.528798993570939209e+12	1.406753786693464844e+12	1.138124681674953369e+12	4.359352145438333740e+11	1.425825794593895569e+11	4.912751755999540710e+10	8.624682778077695847e+09	6.971543560857818604e+09	2.682821062725340366e+09	2.408866938973802567e+09	6.079308612833071500e+07	4.532367872571453452e+06
5.600000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	8.916603643909615000e+14	2.395217622791676562e+14	5.189626496336089062e+13	4.965671232673279688e+13	4.691714309221200781e+13	4.303005809433933594e+13	3.559055501830974219e+13	2.850010947914232812e+13	2.647645245181850000e+13	2.445582727106089062e+13	1.790950727174535938e+13	1.816089794134778906e+13	1.624489472353376562e+13	1.391924714514966797e+13	1.358752262246487305e+13	1.129304081629163672e+13	9.823458535122255859e+12	9.985601527174037109e+12	6.637901097485453125e+12	6.342502917890981445e+12	6.300588908504058594e+12	7.426507239412338867e+12	7.367754786755150391e+12	7.007521062671213867e+12	5.331550930118618164e+12	4.631195931517833984e+12	3.025005695629854980e+12	2.955562032959509766e+12	2.631197960759014160e+12	2.616676691205402832e+12	2.470522820342856445e+12	2.890247439546435059e+12	1.702497497981219238e+12	1.534036559944592773e+12	1.411305146214745361e+12	1.141019015595406982e+12	4.363953977193247681e+11	1.426332665252359009e+11	4.910866373889251709e+10	8.616271885543834686e+09	6.964744791202345848e+09	2.680204731088921070e+09	2.406517775076188564e+09	6.073379915782244503e+07	4.527947822988783941e+06
5.600000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	9.155165172646272500e+14	2.426326794702871250e+14	5.238275860221172656e+13	5.012174659800666406e+13	4.733686438699493750e+13	4.338901465467770312e+13	3.581696461395991406e+13	2.860889850482617969e+13	2.658656456603626953e+13	2.455586428533138672e+13	1.796305718454489062e+13	1.821744624196629688e+13	1.629254335227875000e+13	1.395683661612780273e+13	1.363294250511994141e+13	1.131833309364396289e+13	9.843028507664408203e+12	1.000651210516950586e+13	6.648034022691901367e+12	6.351476123250544922e+12	6.309605107353874023e+12	7.442308986812682617e+12	7.382958404153841797e+12	7.024221808314725586e+12	5.338418957453474609e+12	4.637524898538612305e+12	3.027555169473860352e+12	2.958031249676191895e+12	2.633269768646843262e+12	2.618767760292596191e+12	2.472419191730029297e+12	2.892864617187100098e+12	1.703562051475838623e+12	1.534731249760542725e+12	1.411780233997697021e+12	1.140912980582108398e+12	4.359065227836427002e+11	1.424080429181794434e+11	4.901055759766124725e+10	8.595568146484710693e+09	6.948009581422105789e+09	2.673764514174248219e+09	2.400735202506552219e+09	6.058786384771130979e+07	4.517067724396455102e+06
5.600000000000000000e+04	5.250000000000000000e+00	0.000000000000000000e+00	9.317701917651488750e+14	2.444592347686024688e+14	5.264567580286907812e+13	5.037376310028469531e+13	4.756061191433346875e+13	4.357388153514530469e+13	3.591467630541012500e+13	2.862662843468059375e+13	2.661285745443934375e+13	2.457975520260447656e+13	1.796841919758928125e+13	1.822288328161253906e+13	1.629586614759879297e+13	1.395779878099742188e+13	1.363998056654304102e+13	1.131557591680433008e+13	9.839312558393820312e+12	1.000342072332819531e+13	6.643122637806528320e+12	6.346246974080462891e+12	6.304486212788773438e+12	7.439687783399182617e+12	7.380139121425319336e+12	7.023002613569703125e+12	5.333471597449416992e+12	4.633485462672617188e+12	3.023632154084818848e+12	2.954178016280639160e+12	2.629734739389305176e+12	2.615307480522545410e+12	2.469055119218897461e+12	2.889296978940520020e+12	1.701078173540468994e+12	1.532286777114712646e+12	1.409409760702358643e+12	1.138597176122334229e+12	4.346806729788478394e+11	1.419441937117170105e+11	4.883267161222184753e+10	8.561530178454229355e+09	6.920495703351689339e+09	2.663176581782917976e+09	2.391228430616257191e+09	6.034793944902239740e+07	4.499180414371899329e+06
5.600000000000000000e+04	5.500000000000000000e+00	0.000000000000000000e+00	9.431759923287503750e+14	2.455327158674136250e+14	5.277386167377959375e+13	5.049706318913732031e+13	4.766603808041977344e+13	4.365369628622028125e+13	3.593518435849672656e+13	2.859098672990260938e+13	2.659051635447951562e+13	2.455963905525570312e+13	1.794719041079025391e+13	1.819958252191921875e+13	1.627450256134762109e+13	1.393856946429719336e+13	1.362533248700883789e+13	1.129748912382277734e+13	9.823144308171148438e+12	9.987434892080771484e+12	6.630050851197038086e+12	6.333286460158736328e+12	6.291677802196063477e+12	7.426875756824631836e+12	7.367406639499854492e+12	7.011776519370898438e+12	5.322070189302106445e+12	4.623771157279412109e+12	3.016100370620988770e+12	2.946795703466346191e+12	2.623050806127477539e+12	2.608718783163283203e+12	2.462726959556359375e+12	2.882277037288521484e+12	1.696550499746669678e+12	1.528026492690361816e+12	1.405388037761244385e+12	1.134971697557177002e+12	4.330251505117776489e+11	1.413347312754034729e+11	4.860245209863579559e+10	8.518464392846608162e+09	6.885684627637002945e+09	2.649780410462864876e+09	2.379200214375472546e+09	6.004438025662089884e+07	4.476548869747884572e+06
5.600000000000000000e+04	5.750000000000000000e+00	0.000000000000000000e+00	9.515775640891995000e+14	2.462019066774471250e+14	5.282538441430767969e+13	5.054687164046214844e+13	4.770421826514664062e+13	4.367403742429721094e+13	3.591292504616705469e+13	2.852593420927956250e+13	2.654233754347953125e+13	2.451642899770854297e+13	1.791385866919182812e+13	1.816203917225310547e+13	1.624121201734172461e+13	1.390990592351941797e+13	1.359995997057931445e+13	1.127249636786117578e+13	9.801815619218888672e+12	9.965962834224917969e+12	6.613491819442358398e+12	6.316994499539077148e+12	6.275562957382903320e+12	7.409351216692799805e+12	7.350171504529804688e+12	6.995812527051371094e+12	5.307882322240790039e+12	4.611593220021619141e+12	3.006963636385411621e+12	2.937839713685386719e+12	2.614944725448308594e+12	2.600696787305272461e+12	2.455050390660380371e+12	2.873707282159730957e+12	1.691051061038382568e+12	1.522898627289966797e+12	1.400573780011189697e+12	1.130700524702384277e+12	4.311715354141822510e+11	1.406557126482128601e+11	4.834521027750240326e+10	8.470719197776696205e+09	6.847091059859174728e+09	2.634928678284938812e+09	2.365865043992951870e+09	5.970783830888740718e+07	4.451458320292017423e+06
5.600000000000000000e+04	6.000000000000000000e+00	0.000000000000000000e+00	9.576655884219912500e+14	2.466003779741693750e+14	5.282767585781005469e+13	5.054932791547133594e+13	4.769928404288996875e+13	4.365647513783574219e+13	3.586410290654699219e+13	2.844120344696691406e+13	2.647792389974922656e+13	2.445887031986335938e+13	1.787373646159573047e+13	1.811601912901940625e+13	1.620105503988159375e+13	1.387610965660115820e+13	1.356844085717342969e+13	1.124401684730576953e+13	9.778443746969140625e+12	9.942138406297164062e+12	6.595457478654743164e+12	6.299256485142178711e+12	6.258027679188893555e+12	7.389404691282855469e+12	7.330693230493256836e+12	6.977348583252035156e+12	5.292515849860083008e+12	4.598383938108358398e+12	2.997185169500154297e+12	2.928252624075791504e+12	2.606259981329345703e+12	2.592041727715681152e+12	2.446820390027366699e+12	2.864471604161218262e+12	1.685123081001525146e+12	1.517386383135070312e+12	1.395406432538087646e+12	1.126131191419336182e+12	4.292356313130167236e+11	1.399455889423718567e+11	4.807439391051395416e+10	8.420704516518220901e+09	6.806662938264529228e+09	2.619370969481580734e+09	2.351895988065880299e+09	5.935529743402670324e+07	4.425175010734015144e+06
5.600000000000000000e+04	6.250000000000000000e+00	0.000000000000000000e+00	9.627799112305178750e+14	2.469552599170024375e+14	5.281968260087432812e+13	5.054154824213961719e+13	4.768578197793342969e+13	4.363201898421562500e+13	3.581274110596757812e+13	2.835291953382096094e+13	2.641267747335880859e+13	2.440118492925234375e+13	1.783744898014195312e+13	1.807126012837118359e+13	1.616257005646129883e+13	1.384435684007683008e+13	1.353809429375707422e+13	1.121765985248318750e+13	9.757904808540025391e+12	9.920852817679041016e+12	6.578979309948673828e+12	6.282901957949117188e+12	6.241894812146694336e+12	7.370638609581282227e+12	7.312545722895462891e+12	6.959870462907896484e+12	5.278323688731009766e+12	4.586225977991687500e+12	2.988044347712076660e+12	2.919283335479573730e+12	2.598105537811611816e+12	2.583849172080077148e+12	2.439077189580961426e+12	2.855799035555959473e+12	1.679474893359755859e+12	1.512123202418810547e+12	1.390462394206017090e+12	1.121730141670815674e+12	4.273783835623657837e+11	1.392584655029393616e+11	4.780704824962609100e+10	8.371312065179821968e+09	6.766737753539512634e+09	2.604006804212383747e+09	2.338100728596802235e+09	5.900714400661168993e+07	4.399218762402152643e+06
5.600000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	6.211637356058158750e+14	1.659201882836915312e+14	3.690906282905116406e+13	3.535260603426863281e+13	3.340520637849454297e+13	3.064772803313781641e+13	2.534112800641694141e+13	2.045990717774789062e+13	1.906159288928396875e+13	1.764539320776583594e+13	1.315427606880754102e+13	1.321521488774668750e+13	1.185753082843786719e+13	1.018477794905038867e+13	9.888804691127998047e+12	8.276600329203203125e+12	7.238012008864545898e+12	7.343424056912083008e+12	4.879673764817171875e+12	4.658915535387127930e+12	4.629261209482639648e+12	5.439715511075338867e+12	5.402566758317282227e+12	5.123703573660432617e+12	3.918089493887737793e+12	3.406746128058544922e+12	2.226884309941535645e+12	2.175877699175503418e+12	1.937718756172812256e+12	1.924888890131255127e+12	1.819761516549185303e+12	2.126085856900193359e+12	1.255613670608709961e+12	1.131129071159956543e+12	1.040677199100515503e+12	8.407260196463233643e+11	3.221135730381261597e+11	1.051069989280730438e+11	3.606313812445806885e+10	6.317324497908835411e+09	5.106449035616417885e+09	1.965086896248838425e+09	1.764423636456842184e+09	4.452913322625879198e+07	3.319825093483372591e+06
5.800000000000000000e+04	4.500000000000000000e+00	0.000000000000000000e+00	8.963965412387767500e+14	2.449022328051663438e+14	5.320558963637740625e+13	5.090715652280145312e+13	4.811838373504375781e+13	4.415287309796748438e+13	3.658408446174209375e+13	2.935473060794050391e+13	2.726636577556742578e+13	2.518904978184699219e+13	1.847339805840583984e+13	1.872446571557488672e+13	1.675340888202769141e+13	1.435932466291183984e+13	1.400815371838923047e+13	1.165706360960948047e+13	1.014484223478498047e+13	1.030934816986628906e+13	6.857598549714058594e+12	6.553134580532170898e+12	6.509648890617582031e+12	7.666120660911153320e+12	7.606293528566951172e+12	7.231677278510099609e+12	5.509152462743384766e+12	4.784888070262179688e+12	3.126675821136406250e+12	3.054886991785229980e+12	2.719679366414233398e+12	2.704830872834052246e+12	2.553592527833479980e+12	2.987391339629330566e+12	1.759761540607973145e+12	1.585928574651042480e+12	1.459229098191512695e+12	1.180435908058721680e+12	4.519325792904849854e+11	1.477612446749147034e+11	5.090534167406435394e+10	8.936510920136175156e+09	7.223582187226132393e+09	2.779812718540773869e+09	2.495953174308167934e+09	6.299117793557075411e+07	4.696315658673268743e+06
5.800000000000000000e+04	4.750000000000000000e+00	0.000000000000000000e+00	9.399498841117076250e+14	2.514495561388618750e+14	5.421656873908421094e+13	5.187024584629248438e+13	4.899641563922391406e+13	4.491782168336967969e+13	3.710940224525511719e+13	2.966965698350096875e+13	2.756637113471651953e+13	2.546029590413298828e+13	1.862821404920460938e+13	1.889233611325287109e+13	1.689614904918394531e+13	1.447428196940008789e+13	1.413581925411633984e+13	1.173963808325114453e+13	1.020990839500537305e+13	1.037860736456971484e+13	6.895953930621599609e+12	6.588466905688524414e+12	6.544956019888247070e+12	7.718664755119862305e+12	7.657223563052960938e+12	7.284474809884249023e+12	5.537476783550645508e+12	4.809972960080609375e+12	3.139821822026698242e+12	3.067668824282425781e+12	2.730679384309452637e+12	2.715759782861812500e+12	2.563758894969639160e+12	3.000235462756392090e+12	1.766025251909901367e+12	1.591094763198326172e+12	1.463655179593633301e+12	1.183021270755262207e+12	4.521258351960313721e+11	1.476877778309100952e+11	5.082825164011987305e+10	8.916781401363687515e+09	7.207634382207761765e+09	2.773675633386487007e+09	2.490442739921583176e+09	6.285210914728004485e+07	4.685947343527511694e+06
5.800000000000000000e+04	5.000000000000000000e+00	0.000000000000000000e+00	9.655670562725436250e+14	2.546642453167202500e+14	5.470537136638173438e+13	5.233769580729837500e+13	4.941795463406431250e+13	4.527745655789187500e+13	3.733339339234445312e+13	2.976735296005076172e+13	2.766703358060151172e+13	2.555117562872254688e+13	1.867107498920651172e+13	1.893967792535270703e+13	1.693509718074219727e+13	1.450413145605287891e+13	1.417485434687797070e+13	1.175835471649643359e+13	1.022339281738502148e+13	1.039356399747009766e+13	6.902065507656153320e+12	6.593608129056001953e+12	6.550169124324860352e+12	7.730269989584723633e+12	7.668187397294704102e+12	7.297437760917818359e+12	5.541141136204830078e+12	4.813541268712377930e+12	3.140611676031820312e+12	3.068423260392449707e+12	2.731237647064096680e+12	2.716329714577813477e+12	2.564242315134631836e+12	3.001154457897775879e+12	1.766161306768375244e+12	1.590943727362792480e+12	1.463347357987827148e+12	1.182256658753891846e+12	4.513684144203575439e+11	1.473798902561941223e+11	5.070170212680382538e+10	8.890996450348871231e+09	7.186791836940363884e+09	2.765654865201391697e+09	2.483241019041652679e+09	6.267035748690171540e+07	4.672396821523698047e+06
