# Teff	logg	[Fe/H]	GALEX_FUV	GALEX_NUV	STROMGREN_u	SkyMapper_u	SDSS_u	GROUND_JOHNSON_U	SkyMapper_v	STROMGREN_v	TYCHO_B_MvB	GROUND_JOHNSON_B	STROMGREN_b	SDSS_g	PS1_g	SkyMapper_g	GaiaDR2v2_BP	TYCHO_V_MvB	STROMGREN_y	GROUND_JOHNSON_V	SkyMapper_r	SDSS_r	PS1_r	PS1_w	KEPLER_Kp	GaiaDR2v2_G	GROUND_COUSINS_R	NGTS_I	SDSS_i	PS1_i	SkyMapper_i	GaiaDR2v2_RP	GROUND_COUSINS_I	TESS	PS1_z	SDSS_z	SkyMapper_z	PS1_y	2MASS_J	2MASS_H	2MASS_Ks	WISE_RSR_W1	SPITZER_IRAC_36	SPITZER_IRAC_45	WISE_RSR_W2
1.575000000000000000e+04	8.000000000000000000e+00	0.000000000000000000e+00	2.329944725487248047e+13	9.336484947648648438e+12	3.345500627958470703e+12	3.242531870051480469e+12	3.115367227862967773e+12	2.950896340346505859e+12	2.641132393146813965e+12	2.687610844272199219e+12	2.599133145030684082e+12	2.492612777900152344e+12	2.394289451838806152e+12	2.175154193542032471e+12	2.041930619667788818e+12	1.836361566831945312e+12	1.655343365971586914e+12	1.567486790417222412e+12	1.468107857622290771e+12	1.466662543835847168e+12	1.006640770101544800e+12	9.590713952331928711e+11	9.552036208026699219e+11	1.043839916265598877e+12	1.051114544018449219e+12	9.585348772942303467e+11	8.227644592076838379e+11	7.230025582696040039e+11	5.033836956778048096e+11	4.923316745103563232e+11	4.431715627290253296e+11	4.294319778404826660e+11	4.187138222728390503e+11	4.692420837316859741e+11	2.973642651696572876e+11	2.702215293435633850e+11	2.505043629253429260e+11	2.064517744811087952e+11	8.740431874221685791e+10	3.058443589333666229e+10	1.099900574256040573e+10	1.097808052996204138e+09	7.342231996305189133e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.575000000000000000e+04	8.250000000000000000e+00	0.000000000000000000e+00	2.384228794800999219e+13	9.580908181399970703e+12	3.409198662864859863e+12	3.302742278451159668e+12	3.170186928160326172e+12	2.994445254536983887e+12	2.660915611320214844e+12	2.640459392093973145e+12	2.575115462546093750e+12	2.475125012976819336e+12	2.393332219843023438e+12	2.163284637302024658e+12	2.035632936470124268e+12	1.836140821417065674e+12	1.655782517425316162e+12	1.572955366838058838e+12	1.482910914499001953e+12	1.478744899291526611e+12	1.012613504239882690e+12	9.652627973518953857e+11	9.632537294813210449e+11	1.044839827494462524e+12	1.055118431774767578e+12	9.612161897098447266e+11	8.285837084694398193e+11	7.288198308566953125e+11	5.075576754860626221e+11	4.966058046273011475e+11	4.472152348084951172e+11	4.322602640014854126e+11	4.222538947368551636e+11	4.725140551269476929e+11	2.999445509975717163e+11	2.723895155155820923e+11	2.524068305427897034e+11	2.077237855713752747e+11	8.814950583018403625e+10	3.079876507523027420e+10	1.106585630516049194e+10	1.099489373823964596e+09	7.342242342319203615e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.575000000000000000e+04	8.500000000000000000e+00	0.000000000000000000e+00	2.434730512935448828e+13	9.841663398160773438e+12	3.483578585184568359e+12	3.374786254968462402e+12	3.236553361016266113e+12	3.050717179469334961e+12	2.694230633881172852e+12	2.601963986083389160e+12	2.555391835628366211e+12	2.460503185939607910e+12	2.386844317586799805e+12	2.150733577273166016e+12	2.028120743965383789e+12	1.834492740779071533e+12	1.656757743503787354e+12	1.577896064370638428e+12	1.497488295582760498e+12	1.490316385283656250e+12	1.020234241642771729e+12	9.717773364858710938e+11	9.700357011886568604e+11	1.047549670457176025e+12	1.058836767547457397e+12	9.641667036861662598e+11	8.348336263584620361e+11	7.349865257897772217e+11	5.128339662020869751e+11	5.018062916198316040e+11	4.519439250645006104e+11	4.356991346567855835e+11	4.267277505446796875e+11	4.763057695049536743e+11	3.031697595451406860e+11	2.750913777047064819e+11	2.548345300676359253e+11	2.095635215615893555e+11	8.862744456214164734e+10	3.104603077571017838e+10	1.113457445327970505e+10	1.101696968074034214e+09	7.342255944795415401e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.575000000000000000e+04	8.750000000000000000e+00	0.000000000000000000e+00	2.474544369802594141e+13	1.010348146384634961e+13	3.578717602325827637e+12	3.467001022483459961e+12	3.323258278042948242e+12	3.127383331982528809e+12	2.748925704222271484e+12	2.581240018681302734e+12	2.545844617259270996e+12	2.452578598316395020e+12	2.375427689245054688e+12	2.140295265771763916e+12	2.021460717656886719e+12	1.832833900831928955e+12	1.659483139559354492e+12	1.583127765323604736e+12	1.512027514146838867e+12	1.501751018332570068e+12	1.029015923427666260e+12	9.793014440642165527e+11	9.773638065925332031e+11	1.050743311499062256e+12	1.063334416331453857e+12	9.684998422649669189e+11	8.422872814573862305e+11	7.422140101555263672e+11	5.192486832884105835e+11	5.092855212146043701e+11	4.580968346031270752e+11	4.403136847458189697e+11	4.323748774406411133e+11	4.811949273971607666e+11	3.072562376577175903e+11	2.786842784887383423e+11	2.581415322343095703e+11	2.121274971235263062e+11	8.947626325920283508e+10	3.136821803995098495e+10	1.123783436043146896e+10	1.104735637614818573e+09	7.342274779984905720e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.575000000000000000e+04	9.000000000000000000e+00	0.000000000000000000e+00	2.493032288581225000e+13	1.036103677598481250e+13	3.702498428252729004e+12	3.587229237860562012e+12	3.438064143207934570e+12	3.231461906270850098e+12	2.830804777354078125e+12	2.588211869181416992e+12	2.555621404728327148e+12	2.460714195029623047e+12	2.364209778816018066e+12	2.137834264042827881e+12	2.020599069651827148e+12	1.835094517686622314e+12	1.669774948273529053e+12	1.591241530175470947e+12	1.528077832163256592e+12	1.514890267121834717e+12	1.039883588155463135e+12	9.896420015462989502e+11	9.878177311757696533e+11	1.057923585904248413e+12	1.070321198554809570e+12	9.759279857764274902e+11	8.522053218017481689e+11	7.515667124843393555e+11	5.277432737483044434e+11	5.176866998181685791e+11	4.658623258903581543e+11	4.467197707458650513e+11	4.397842398486627197e+11	4.878715210919785767e+11	3.125370243288537598e+11	2.835217157131124878e+11	2.625078551617450256e+11	2.156919008819194641e+11	8.999528914703717041e+10	3.182621334649062347e+10	1.136800143211107254e+10	1.108864887975565195e+09	7.342300518667998314e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.575000000000000000e+04	9.250000000000000000e+00	0.000000000000000000e+00	2.474776576172349609e+13	1.062559873824771094e+13	3.863217411296224609e+12	3.742818146738966797e+12	3.586072813456450684e+12	3.367718338186591309e+12	2.941948951746538574e+12	2.628386201234711426e+12	2.590936165983422363e+12	2.491356270402375488e+12	2.363090146524057617e+12	2.150131785614896973e+12	2.032029644693511719e+12	1.847060211320794678e+12	1.688940577732658936e+12	1.606576420350396484e+12	1.549485453458351562e+12	1.533729217803018799e+12	1.055510430560913452e+12	1.004327149756420776e+12	1.001865070708935669e+12	1.068159236309080322e+12	1.082482334651168823e+12	9.886426004597412109e+11	8.658890747615111084e+11	7.638121084202694092e+11	5.389125821174661865e+11	5.281184453149217529e+11	4.756535064708773804e+11	4.552714872048598022e+11	4.492299360784473267e+11	4.968211424909402466e+11	3.194227420722077026e+11	2.896996165273026733e+11	2.682355751133302612e+11	2.202627631714721985e+11	9.113099638622499084e+10	3.239411372194743729e+10	1.154481108478173637e+10	1.114262181175082684e+09	7.342334370506572723e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.575000000000000000e+04	9.500000000000000000e+00	0.000000000000000000e+00	2.397962062721535156e+13	1.092506488360747070e+13	4.059492221230095703e+12	3.933433768625978516e+12	3.767535789707774902e+12	3.535501941453764160e+12	3.081352396441543945e+12	2.700296479438175781e+12	2.653174637969757812e+12	2.545525603926700684e+12	2.380224146815079102e+12	2.180482932020230225e+12	2.059310600003940674e+12	1.872320405350266357e+12	1.721653181877469482e+12	1.631830370195012695e+12	1.579428797364172607e+12	1.561283388556044189e+12	1.076535573845328613e+12	1.024302295725209595e+12	1.021816779876897827e+12	1.087356296833664917e+12	1.101039751484049805e+12	1.007651877309667725e+12	8.840815969050666504e+11	7.803758073600510254e+11	5.519962969611168213e+11	5.415734741658891602e+11	4.878815973246241455e+11	4.658182206070084839e+11	4.606793947939490356e+11	5.080790962489223022e+11	3.276243852513671875e+11	2.971561277408341064e+11	2.750181451463622437e+11	2.258118459246182251e+11	9.310692941649351501e+10	3.307433365027533722e+10	1.174892105143346596e+10	1.120758173387888908e+09	7.342375359430769682e+08	2.950217803166003823e+08	2.639740643514215350e+08
1.600000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	2.169874196470692578e+13	8.715955511426959961e+12	3.209720771114334961e+12	3.116592448613981934e+12	3.032224508666260254e+12	2.942685631841412109e+12	2.805714904776933594e+12	3.075095732648215332e+12	2.837440247923556641e+12	2.681373873903235352e+12	2.402529334521736816e+12	2.277782779177648438e+12	2.106484354046249512e+12	1.863769062460003662e+12	1.693639683594483643e+12	1.567786171493889160e+12	1.426936522749883545e+12	1.435380700609982422e+12	9.903757275234313965e+11	9.489255418951748047e+11	9.450798266346154785e+11	1.047635194289264160e+12	1.050639077899610107e+12	9.667423517237901611e+11	8.115665120557742920e+11	7.100468896846848145e+11	4.918547725144882812e+11	4.810298650748172607e+11	4.333557413378434448e+11	4.254278960549437866e+11	4.093458332491148682e+11	4.639359631648445435e+11	2.921350449310966187e+11	2.669526487099024963e+11	2.483234718510030823e+11	2.077891439396830139e+11	8.725563649974555969e+10	3.037197692613728714e+10	1.088721066898054695e+10	1.109456658658192635e+09	7.474605035577613115e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	6.750000000000000000e+00	0.000000000000000000e+00	2.217284840220383984e+13	8.865425631947679688e+12	3.246470123973795898e+12	3.150998529204844238e+12	3.055928549649250000e+12	2.950664684593729980e+12	2.778140714833652344e+12	3.032085693772216797e+12	2.813238849332568359e+12	2.663717704182392090e+12	2.415071153176882324e+12	2.274297944616903320e+12	2.107782077447123047e+12	1.868895143503220947e+12	1.695126194071590332e+12	1.574214364524302490e+12	1.437490628971398682e+12	1.445002503087836914e+12	9.949299695899985352e+11	9.536933260900841064e+11	9.485958309356883545e+11	1.052291854011235229e+12	1.055001940793148438e+12	9.693377474022900391e+11	8.159257565715323486e+11	7.141561706193909912e+11	4.951114124588641968e+11	4.843080356618882446e+11	4.361914860716618042e+11	4.272802587919121094e+11	4.118670580041301880e+11	4.661228523128600464e+11	2.935750178562786255e+11	2.679996415689404907e+11	2.491506129455048828e+11	2.079266001061278687e+11	8.733120701196260071e+10	3.045415747676285934e+10	1.092038928135360146e+10	1.110312004295360565e+09	7.474610710351052284e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	7.000000000000000000e+00	0.000000000000000000e+00	2.267353694883575391e+13	9.025900281758642578e+12	3.287189480342699707e+12	3.188389181795685547e+12	3.083999588823284668e+12	2.964085313600540527e+12	2.756558376712768066e+12	2.985172708173523438e+12	2.788718617116089844e+12	2.646292906785540527e+12	2.427103261744214355e+12	2.269719769820156250e+12	2.108191603815418457e+12	1.873508423835602051e+12	1.696493395408289795e+12	1.580858981325550293e+12	1.448923439445785645e+12	1.455299435236491943e+12	1.001729785034915894e+12	9.586811074925001221e+11	9.545634690843591309e+11	1.056624842801343262e+12	1.059378415613093872e+12	9.718970104651585693e+11	8.205267152466529541e+11	7.185937270354530029e+11	4.983492507176085815e+11	4.880693122594119873e+11	4.387087468899367676e+11	4.291835313654928589e+11	4.142936440258095703e+11	4.683583606141267090e+11	2.951728552799357300e+11	2.691308172894240112e+11	2.500189238212947083e+11	2.079712222474461975e+11	8.817682272346415710e+10	3.053398040457320404e+10	1.096325653756509209e+10	1.111236211191044331e+09	7.474616709917877913e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	7.250000000000000000e+00	0.000000000000000000e+00	2.320460259703178125e+13	9.206771577084943359e+12	3.330996894789613281e+12	3.230224651832552734e+12	3.117237703735724609e+12	2.982586954026878418e+12	2.741957101321756348e+12	2.935178638692584473e+12	2.762934377117806641e+12	2.628393850278964355e+12	2.438082085030607910e+12	2.263809243641702148e+12	2.107624471682028809e+12	1.877702448376090332e+12	1.697946682961010498e+12	1.587689231261607910e+12	1.461258356550356934e+12	1.466282745532318115e+12	1.007642401298174561e+12	9.640217410572606201e+11	9.599921764509393311e+11	1.062955347501470459e+12	1.063891168990683105e+12	9.746570774853355713e+11	8.254664271807760010e+11	7.233713355955369873e+11	5.021296239663806152e+11	4.918852469139718018e+11	4.417205368080632935e+11	4.312957914204635620e+11	4.172506043056208496e+11	4.708508241948221436e+11	2.968716258337629395e+11	2.704477705849288330e+11	2.511160563965886536e+11	2.082652181480528259e+11	8.840140694559109497e+10	3.065360784702532196e+10	1.100495536512405396e+10	1.112305877727111816e+09	7.474623594148964882e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	7.500000000000000000e+00	0.000000000000000000e+00	2.376903749751958594e+13	9.403027811467179688e+12	3.379641221637751465e+12	3.275957790448865723e+12	3.155052020669538574e+12	3.006648252456674805e+12	2.734702135894794922e+12	2.883253474897907715e+12	2.736769225016859375e+12	2.610134161965798828e+12	2.447496912772647949e+12	2.256552964958253906e+12	2.105934191346401367e+12	1.881207704879650635e+12	1.699243323609097168e+12	1.594301317471500977e+12	1.474391599842832520e+12	1.477794512272444092e+12	1.013838114273943848e+12	9.696325634596374512e+11	9.650214330568582764e+11	1.060512022344320923e+12	1.068418019059235962e+12	9.774540806537380371e+11	8.306412752843010254e+11	7.284821751186561279e+11	5.047745945266626587e+11	4.942800341978401489e+11	4.451677538235281982e+11	4.335843771423582764e+11	4.199290908056495361e+11	4.735255787864888916e+11	2.988549375050327148e+11	2.719618513391658630e+11	2.523626945810388184e+11	2.088042137566394348e+11	8.905898171951589966e+10	3.077109440193634796e+10	1.105330268347222900e+10	1.113455887961296320e+09	7.474630817994391918e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	7.750000000000000000e+00	0.000000000000000000e+00	2.435334230560314453e+13	9.619120785411087891e+12	3.432605431979009766e+12	3.326766825354908691e+12	3.198211183993140137e+12	3.036779442549664062e+12	2.735692805884770996e+12	2.831494181677304688e+12	2.711091163305376953e+12	2.591924615614041504e+12	2.454991377874330566e+12	2.248133784912723145e+12	2.103190675563539062e+12	1.884003632791129395e+12	1.700587816590361328e+12	1.600968922098406982e+12	1.488426532237246582e+12	1.489875866268404297e+12	1.021964793177828247e+12	9.755514114412287598e+11	9.715528109847539062e+11	1.062871439537937134e+12	1.072960698200471436e+12	9.802242484736986084e+11	8.360986341058507080e+11	7.337984568271721191e+11	5.090465125311745605e+11	4.988408600773480835e+11	4.487993649046273193e+11	4.360267563886098633e+11	4.235266258757695923e+11	4.763803244700689697e+11	3.009692245806838989e+11	2.736578312163889465e+11	2.537768280109937744e+11	2.094526485104751892e+11	8.871538217583398438e+10	3.092054135240129089e+10	1.110120644178361320e+10	1.114683756073385239e+09	7.474638468546344042e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	8.000000000000000000e+00	0.000000000000000000e+00	2.495636634942824219e+13	9.854539427454544922e+12	3.490682945106250488e+12	3.381708435353807129e+12	3.246954427735839355e+12	3.072966514113317871e+12	2.745406957194045410e+12	2.780109011325915039e+12	2.685504448356160645e+12	2.573890718325196289e+12	2.459485615964956543e+12	2.238247753872125488e+12	2.099060027314807861e+12	1.885770028782580566e+12	1.701590294548400391e+12	1.607545290190996826e+12	1.503342424031801270e+12	1.502440772277211426e+12	1.029161180824543213e+12	9.816393080932048340e+11	9.779641474632021484e+11	1.068033866020856201e+12	1.077409125427063843e+12	9.831125856459842529e+11	8.417453457487965088e+11	7.394401837124003906e+11	5.133624877597087402e+11	5.031429972854510498e+11	4.525836647579177856e+11	4.386351692993930664e+11	4.270653411344295044e+11	4.794306815345114136e+11	3.032865554233823242e+11	2.755650979230466919e+11	2.554352768396504822e+11	2.103843159550030518e+11	8.862136147415232849e+10	3.105974217199425507e+10	1.115318456893768692e+10	1.116039445913504124e+09	7.474646802333258390e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	8.250000000000000000e+00	0.000000000000000000e+00	2.556360055778300000e+13	1.011137032968709766e+13	3.554133455286557617e+12	3.442060101607366699e+12	3.302449481695967285e+12	3.116909527849808105e+12	2.764583367948499023e+12	2.732517745049503906e+12	2.661664796757145508e+12	2.556023955913360352e+12	2.459958161843495117e+12	2.226992348102900391e+12	2.093430607712794678e+12	1.886216186961208008e+12	1.702711192963164062e+12	1.613864565666592773e+12	1.518742250140310059e+12	1.515108306192150879e+12	1.036306571754404297e+12	9.878929289199865723e+11	9.849831908181853027e+11	1.078188454046106934e+12	1.081570316291880737e+12	9.859313506792142334e+11	8.477470574596790771e+11	7.453631964322028809e+11	5.188808415520153198e+11	5.082029156652542114e+11	4.565488191560266724e+11	4.415139746223218384e+11	4.309724618700080566e+11	4.827659300911717529e+11	3.059165960352893677e+11	2.777171076905153198e+11	2.573137436101510315e+11	2.117018290909680481e+11	9.012813059973695374e+10	3.124032757054571915e+10	1.121798033017934227e+10	1.117654302852367401e+09	7.474656753287848234e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	8.500000000000000000e+00	0.000000000000000000e+00	2.614443964908585156e+13	1.038691690254500781e+13	3.627361730919198730e+12	3.512875499896919434e+12	3.367474509410663574e+12	3.171624815330729004e+12	2.795680257818313965e+12	2.692113604573059570e+12	2.641090100992762695e+12	2.540187314736698730e+12	2.454994072503677246e+12	2.214712505817519531e+12	2.086392323808840332e+12	1.885133359368216797e+12	1.703287645734944336e+12	1.619096150224650391e+12	1.534059365988684326e+12	1.527362438634476807e+12	1.044366041394262573e+12	9.946912305095257568e+11	9.928617720031345215e+11	1.073214978166290039e+12	1.085504865668426392e+12	9.889302089121575928e+11	8.540193378193487549e+11	7.517377612406710205e+11	5.234727937955904541e+11	5.121783660448302612e+11	4.611436630996844482e+11	4.447991399853371582e+11	4.353403395863855591e+11	4.864727415885908813e+11	3.089852046551703491e+11	2.803074982330296021e+11	2.596155469095446472e+11	2.133818923152485962e+11	9.040964513013259888e+10	3.145610957886215973e+10	1.128762448800105095e+10	1.119700866649094582e+09	7.474669318466602564e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	8.750000000000000000e+00	0.000000000000000000e+00	2.664304438433288672e+13	1.066455996391841797e+13	3.718364454882332520e+12	3.600898805773900879e+12	3.449943696488938965e+12	3.243979872812807129e+12	2.845941142224667480e+12	2.667261646943648438e+12	2.628616760516058105e+12	2.530758066984063477e+12	2.444292696752769531e+12	2.203358368595096680e+12	2.079238062656657959e+12	1.883306893976381348e+12	1.706523589366179932e+12	1.624306804282893799e+12	1.549078795713772217e+12	1.539173170869639648e+12	1.052981046897563477e+12	1.001926858517553467e+12	9.999176889404309082e+11	1.077395083868519897e+12	1.089788681904532593e+12	9.928847814356531982e+11	8.611765276663774414e+11	7.586164380766375732e+11	5.295680676673753052e+11	5.193673927440706177e+11	4.669924095168419189e+11	4.490720844058888550e+11	4.406815164865874023e+11	4.910579539975538330e+11	3.128228220044877930e+11	2.836647461388840332e+11	2.626980669470192566e+11	2.157483183951059570e+11	9.061964330429000854e+10	3.178119302394795990e+10	1.137502302707846832e+10	1.122480298912895441e+09	7.474686482595789433e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	9.000000000000000000e+00	0.000000000000000000e+00	2.696403444533705078e+13	1.094153568211854297e+13	3.835839420068015625e+12	3.714722820384884766e+12	3.558004084019335938e+12	3.341802262104889160e+12	2.921915179947326172e+12	2.667593211167983398e+12	2.633370540721615723e+12	2.534465760902294434e+12	2.431692447368117188e+12	2.198194134447600098e+12	2.076279054389867676e+12	1.884063046343749756e+12	1.713346224394853516e+12	1.631425175322033203e+12	1.564979916563019775e+12	1.551924959044964600e+12	1.063313948260387573e+12	1.011588613056907104e+12	1.008875574835879028e+12	1.081126892078063599e+12	1.095976569537390137e+12	9.994104822668204346e+11	8.704062562003946533e+11	7.675018175469396973e+11	5.374547461361206055e+11	5.268584736515259399e+11	4.741129218226569214e+11	4.549771290927791748e+11	4.475964938938692017e+11	4.972169243055270386e+11	3.177562105222069702e+11	2.881763869011519165e+11	2.667650516295245056e+11	2.190560484527575684e+11	9.130000580070072937e+10	3.220005247890635300e+10	1.149870163224404907e+10	1.126303517271334410e+09	7.474710345808557272e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	9.250000000000000000e+00	0.000000000000000000e+00	2.696888473414423828e+13	1.122026045574051367e+13	3.988229630207467773e+12	3.862592680348605469e+12	3.699187051140143555e+12	3.471314357400603516e+12	3.027297495764427734e+12	2.700596425550086914e+12	2.662326698889010254e+12	2.559672777104965820e+12	2.425910830593648438e+12	2.205890705773027344e+12	2.083713852769697510e+12	1.892737191369638428e+12	1.730643707645774414e+12	1.644394743526071777e+12	1.584764710584589111e+12	1.568930784033690674e+12	1.078191500354601318e+12	1.024905748777287109e+12	1.021962583499162720e+12	1.094668737283901611e+12	1.106307164322832764e+12	1.010462431102910156e+12	8.830535398918735352e+11	7.788693198384378662e+11	5.482450932276377563e+11	5.369944658193676147e+11	4.834757796352628174e+11	4.629700665475332642e+11	4.565502982313579712e+11	5.055693343342013550e+11	3.242896581637226562e+11	2.940747811937977905e+11	2.722023526841048279e+11	2.233724125240683594e+11	9.249894772781948853e+10	3.275516786179432297e+10	1.165675302279083252e+10	1.131345096743307829e+09	7.474741931505281925e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.600000000000000000e+04	9.500000000000000000e+00	0.000000000000000000e+00	2.645737833109439844e+13	1.152259991171762109e+13	4.177379090959037109e+12	4.046374664617253418e+12	3.874145196907240234e+12	3.633066738569827148e+12	3.161522056804214844e+12	2.766601692725822754e+12	2.718362897991695801e+12	2.607976653325310547e+12	2.436607044430368652e+12	2.231161826418647949e+12	2.106361586144254639e+12	1.913989204075803711e+12	1.759428248933481445e+12	1.666616487383595459e+12	1.612332534233631836e+12	1.593900773753080811e+12	1.097362389539091187e+12	1.043356010503234375e+12	1.040651940421036133e+12	1.110117641427216309e+12	1.123035423092485596e+12	1.027760787960308838e+12	8.999732383339105225e+11	7.941310756999636230e+11	5.610845555836213379e+11	5.496444220557314453e+11	4.950691846100381470e+11	4.729942158523673706e+11	4.675182050637512817e+11	5.162157239557308960e+11	3.321724120209116821e+11	3.012015178941560059e+11	2.787478897212562256e+11	2.286337211849299622e+11	9.468066496507400513e+10	3.340785819459214401e+10	1.184990242123639679e+10	1.137519553878685236e+09	7.474780719849284887e+08	3.002051519900801182e+08	2.685999519994770885e+08
1.625000000000000000e+04	6.500000000000000000e+00	0.000000000000000000e+00	2.320151224068242188e+13	9.216205488770554688e+12	3.352354373770087891e+12	3.253957138796843262e+12	3.163412556984178711e+12	3.065109674316857422e+12	2.912300583962704590e+12	3.169553950831696777e+12	2.924371638826692871e+12	2.762137434891007324e+12	2.465161743229620117e+12	2.340054497891586426e+12	2.162567916863438965e+12	1.912129705959087158e+12	1.739254365457894043e+12	1.607187301328600098e+12	1.461416776313207520e+12	1.470342224682494141e+12	1.013674440723442017e+12	9.713240072601671143e+11	9.671613713261921387e+11	1.074483412287569214e+12	1.076297520110223511e+12	9.909025147884658203e+11	8.302855667223304443e+11	7.263106530104399414e+11	5.024500355464357910e+11	4.913664129559653931e+11	4.427069214640198364e+11	4.345935551793414307e+11	4.179558445629380493e+11	4.740562892556054077e+11	2.981402563579639282e+11	2.722922290322361755e+11	2.532418904228649902e+11	2.117195974910675964e+11	8.838274597264775085e+10	3.085096048981933212e+10	1.104309658405390549e+10	1.127738168094580412e+09	7.607042981525207758e+08	3.053890837988300323e+08	2.732263144312142730e+08
1.625000000000000000e+04	6.750000000000000000e+00	0.000000000000000000e+00	2.370379533224517969e+13	9.371735709216488281e+12	3.389793358720861328e+12	3.289210431004906738e+12	3.187576069362121582e+12	3.073586706829994141e+12	2.884582252158113770e+12	3.126474710396323730e+12	2.900252955611020996e+12	2.744619326661194336e+12	2.478026313582665527e+12	2.336757773797439453e+12	2.164084003031274902e+12	1.917392373153351074e+12	1.741539743755221436e+12	1.613736599941583252e+12	1.472081930731594238e+12	1.480080136470110352e+12	1.018262738159339233e+12	9.760136935596884766e+11	9.707547326677850342e+11	1.077136731349492188e+12	1.080800198712705444e+12	9.935555094174808350e+11	8.346784860194694824e+11	7.304470845789824219e+11	5.057263735496080933e+11	4.946659535808420410e+11	4.454189956584353638e+11	4.364702227752849121e+11	4.205258437506305542e+11	4.762600706985219116e+11	2.995309038137189941e+11	2.733494968880746155e+11	2.540679749403981323e+11	2.118592260769508667e+11	8.922090755202565002e+10	3.091927661390915680e+10	1.107607189583931732e+10	1.128588613571088552e+09	7.607048613104456663e+08	3.053890837988300323e+08	2.732263144312142730e+08
1.625000000000000000e+04	7.000000000000000000e+00	0.000000000000000000e+00	2.423818116372633203e+13	9.536963102715195312e+12	3.431400234921136719e+12	3.327177675875292480e+12	3.216273819107247559e+12	3.087439507313781738e+12	2.862932782765258789e+12	3.079586259553093262e+12	2.875848538726112305e+12	2.727232606880993164e+12	2.490444833853986816e+12	2.332373886954085449e+12	2.164725531278449951e+12	1.922238837655826660e+12	1.742638794637238037e+12	1.620500933473019287e+12	1.483672099303963135e+12	1.490543747777286133e+12	1.024278198514023560e+12	9.811071398379458008e+11	9.760730669395240479e+11	1.081615819209800049e+12	1.085287906547802490e+12	9.961762358980765381e+11	8.393360306111370850e+11	7.349532101794748535e+11	5.089701828775108643e+11	4.978324720054591064e+11	4.479753379086367188e+11	4.384007046801414185e+11	4.231451998017318115e+11	4.785285802324721069e+11	3.010935972962402954e+11	2.744950175127678223e+11	2.549639122194017029e+11	2.119259005318732300e+11	8.964734027006799316e+10	3.099935217678006744e+10	1.111896220640880394e+10	1.129512923587654352e+09	7.607054609369922876e+08	3.053890837988300323e+08	2.732263144312142730e+08
1.625000000000000000e+04	7.250000000000000000e+00	0.000000000000000000e+00	2.480597130752766016e+13	9.723862446298265625e+12	3.476054909031111816e+12	3.369829479631267090e+12	3.250183977665781738e+12	3.106379063410047852e+12	2.848274867413402344e+12	3.029362385818604980e+12	2.850096884453223633e+12	2.709289981484343750e+12	2.501817681252391113e+12	2.326626750107494141e+12	2.164350282218131592e+12	1.926642178461111572e+12	1.744565080339159180e+12	1.627548965112883545e+12	1.496158990503042969e+12	1.501683855533398682e+12	1.031168568721467529e+12	9.865067772289260254e+11	9.823321325677677002e+11	1.091698053992984619e+12	1.089866376532190552e+12	9.990284727299240723e+11	8.443523890430247803e+11	7.397629551586876221e+11	5.128031749540166626e+11	5.023167884307517700e+11	4.509813367215227661e+11	4.405178474513817749e+11	4.259439071158956909e+11	4.810358090440585938e+11	3.028960071101908569e+11	2.758115809696907349e+11	2.560477388992508240e+11	2.122273745668359985e+11	8.980548476608023071e+10	3.111948554117023849e+10	1.116058073851718903e+10	1.130581880428386927e+09	7.607061501888684034e+08	3.053890837988300323e+08	2.732263144312142730e+08
